ISIN,Company_Name,BSE_Scrip_Code,NSE_Symbol
INE952C01028,MINAXI TEXTILES LTD.   ,531456,
INE957W01025,Misquita Engineering Limited  ,542801,
INE959D01013,SOVEREIGN DIAMONDS LTD.,523826,
INE960B01015,SPARC SYSTEMS LTD.     ,531370,
INE963B01019,MATHEW EASOW RESEARCH SECURITI,511688,
INE963D01015,ALKA DIAMOND INDUSTRIES LTD.  ,531581,
INE964R01013,REGENCY FINCORP LIMITED,540175,
INE969E01010,CROWN TOURS LTD ,538521,
INE976B01011,JALPAC INDIA LTD.      ,523230,
INE977E01013,FRONTIER CAPITAL LIMITED      ,508980,
INE979D01011,Kush Industries Limited,514240,
INE980S01017,SKYBOX INDUSTRIES LIMITED     ,203602,
INE980V01011,GOLDEGE EST AND INV LTD,201081,
INE982C01033,TRITON CORP.LTD.,523387,
INE985Q01010,SRI AMARNATH FINANCE LIMITED  ,538863,
INE989E01018,J.R.FOODS LTD.  ,530915,
INE991A01020,AMFORGE INDUSTRIES LTD.,513117,
INE991C01034,DION GLOBAL SOLUTIONS LTD.    ,526927,
INE993I01011,ENBEE TRADE & FINANCE LTD.    ,512441,
INE995A01013,GRAVITY (INDIA) LTD.   ,532015,
INE995U01011,SARDA PROTEINS LTD.    ,519242,
INE997C01015,Goenka Business & Finance Limi,538787,
NA,DETROIT INDUSTRIES LTD.,523400,
NA,CHASE BRIGHT STEEL LTD.,504671,
NA,PUSHPSONS INDUSTRIES LTD.     ,531562,
NA,ESSAR INVESTMENTS LTD. ,501156,
INE003B01014,INTER STATE OIL CARRIER LTD.  ,530259,
INE004Z01011,Mac Hotels Limited     ,541973,
INE00RQ01019,MINDPOOL TECHNOLOGIES LTD     ,205653,MINDPOOL
INE00YB01017,A B INFRABUILD LIMITED ,206508,ABINFRA
INE01Z401013,SHUBHLAXMI JEWEL ART LTD      ,201806,SHUBHLAXMI
INE021N01011,SABOO BROTHERS LTD.    ,530267,
INE022C01012,EUROTEX INDUSTRIES & EXPORTS L,521014,EUROTEXIND
INE023D01018,MERIT CREDIT CORP LTD  ,206215,
INE023S01016,Jiya Eco-Products Limited     ,539225,JIYAECO
INE026I01010,BHAGWATI OXYGEN LTD.   ,509449,
INE029H01016,Sujala Trading & Holding Ltd. ,539117,
INE032M01010,SUN GRANITE EXPORT LIMITED    ,531013,
INE037C01010,PHYTO CHEM (INDIA) LTD.,524808,
INE03WT01017,Roopshri Resorts Limited      ,542599,
INE040F01033,NETLINK SOLUTIONS (INDIA) LTD.,509040,
INE040N01029,PAZEL INTERNATIONAL LIMITED   ,504335,
INE042C01010,ALFA ICA (INDIA) LTD.  ,530973,
INE043B01028,VINTRON INFORMATICS LTD.      ,517393,
INE043U01010,CHD Chemicals Limited  ,539800,
INE046E01017,APT PACKAGING LTD.     ,506979,
INE04VT01017,ASIAN FOOD PRODUCTS LTD.      ,507530,
INE050S01019,CREMICA AGRO FOODS LTD ,203877,
INE052C01027,IKF TECHNOLOGIES LTD.  ,532414,
INE055C01020,DSJ KEEP LEARNING LIMITED     ,526677,DALALSTCOM
INE056001014,City Pulse Multiplex Limited  ,542727,
INE056E01016,IEL LIMITED     ,524614,
INE062C01034,GLOBAL CAPITAL MARKETS LTD.   ,530263,
INE063Z01017,Gautam Gems Limited    ,540936,
INE065B01013,IMP POWERS LTD. ,517571,INDLMETER
INE06TD01010,EVANS ELECTRIC LIMITED ,542668,
INE06ZX01015,PARTY CRUISERS LIMITED ,207734,PARTYCRUS
INE070K01014,APIS INDIA LTD. ,506166,
INE072V01017,Ambar Protein Industries Limit,519471,
INE073A01019,KRISHNA FILAMENT INDUSTRIES LI,500248,
INE076H01025,EON ELECTRIC LTD.      ,532658,EON
INE077C01024,INDO PACIFIC PROJECTS LIMITED ,531565,
INE078A01026,EMCO LTD.,504008,EMCO
INE079C01012,Kotia Enterprises Limited     ,539599,
INE084C01012,POLO HOTELS LTD.,526687,
INE086D01015,INTERNATIONAL SEC. LTD ,205092,
INE087E01011,FINE-LINE CIRCUITS LTD.,517264,
INE089B01013,STEADFAST CORPORATION LTD     ,206230,
INE08RT01016,Valencia Nutrition Limited    ,542910,
INE090C01019,STI INDIA LTD.  ,513151,STINDIA
INE092D01013,FRONTLINE CORPORATION LTD.    ,532042,
INE093B01015,ALPS INDUSTRIES LTD.   ,530715,ALPSINDUS
INE094E01017,MANSI FINANCE (CHENNAI) LTD.  ,511758,
INE095R01016,Canopy Finance Limited ,539304,
INE096H01023,BLAZON MARBLES LIMITED ,531570,
INE097E01028,MINAL INDUSTRIES LIMITED      ,522235,
INE099S01016,IGC Industries Limited ,539449,
INE0AU701018,ICL Organic Dairy Products Lim,542935,
INE0B6101012,Times Green Energy (India) Lim,543310,
INE0BDU01010,RO Jewels Limited      ,543171,
INE0BIW01023,Tranway Technologies Limited  ,542923,
INE0CQ101015,Rajeshwari Cans Limited,543285,
INE0CQB01010,Cospower Engineering Limited  ,543172,
INE0D5F01013,Net Pix Shorts Digital Media L,543247,
INE0D7801012,MRP Agro Limited,543262,
INE0D9X01018,Jetmall Spices and Masala Limi,543286,
INE0GOA01018,Naapbooks Limited      ,543351,
INE0H1201012,Getalong Enterprise Limited   ,543372,
INE0I2F01015,Promax Power Limited   ,543375,
INE0IGO01011,DESTINY LOGISTICS & I LTD     ,208303,DESTINY
INE102F01015,SP CAPITAL FINANCING LTD.     ,530289,
INE105Y01019,M P TODAY MEDIA LIMITED,200405,MPTODAY
INE108C01019,DAULAT SECURITIES LTD. ,530171,
INE109B01019,BOSTON BIO SYSTEMS LTD.,531458,
INE114E01013,VBC FERRO ALLOYS LTD.  ,513005,
INE114O01012,WORTH INVESTMENT & TRADING CO ,538451,
INE115F01017,SHREYAS INTERMEDIATES LTD.    ,526335,
INE118B01010,SOUTH ASIAN ENTERPRISES LTD.  ,526477,
INE118C01018,DYNAMIC PORTFOLIO MANAGEMENT &,530779,
INE118R01024,SHANGAR DECOR LIMITED  ,540259,
INE128R01015,KRETTO SYSCON LIMITED  ,531328,
INE138S01012,HILLRIDGE INVESTMENTS LTD     ,205027,
INE139D01020,YUVRAAJ HYGIENE PRODUCTS LTD. ,531663,
INE143I01013,PARAMOUNT COSMETICS (INDIA) LT,507970,
INE146D01017,RADICO KHAITAN FINANCE L      ,200252,
INE146H01018,INDUCTO STEEL LTD.     ,532001,
INE147E01013,CRESCENT FINSTOCK LIMITED     ,203805,
INE148B01025,MENA MANI INDUSTRIES LIMITED  ,531127,
INE151H01018,MILESTONE GLOBAL LTD.  ,531338,
INE158F01017,EL FORGE LTD.   ,531144,
INE158R01012,Diggi Multitrade Limited      ,540811,
INE159C01012,SALGUTI INDUSTRIES LTD.,526554,
INE160H01019,PBA INFRASTRUCTURE LTD.,532676,PBAINFRA
INE162L01017,Ganon Products Limited ,512443,
INE165F01020,GEM SPINNERS INDIA LTD.,521133,
INE167E01029,PANYAM CEMENTS & MINERAL INDUS,500322,
INE169F01014,NMS RESOURCES GLOBAL LIMITED  ,522289,
INE173E01019,TEJASSVI AAHARAM LIMITED      ,531628,
INE174N01026,RAM MINERALS AND CHEMICALS LIM,534734,
INE176O01011,WELLESLEY CORPORATION LTD.    ,532016,
INE179D01018,TRIDENT TOOLS LTD.     ,531972,
INE181C01016,U.P.ASBESTOS LIMITED   ,200651,
INE183D01010,CYBELE INDUSTRIES LTD. ,531472,
INE184Q01010,Fraser And Company Limited    ,539032,
INE184U01012,Advance Syntex Limited ,539982,
INE186C01015,MEFCOM CAPITAL MARKETS LTD.   ,531176,
INE187R01011,Consecutive Investments & Trad,539091,
INE190F01028,THAKRAL SERVICES (INDIA) LTD. ,509015,
INE191O01010,LAKHOTIA POLYESTERS (INDIA) LT,535387,
INE194E01015,GARG FURNACE LTD.      ,530615,
INE194N01016,GENESIS IBRC INDIA LIMITED    ,514336,
INE195E01020,Luharuka Media & Infra Limited,512048,
INE195F01019,SELLWIN TRADERS LIMITED,538875,
INE195Y01010,SECUR CREDENTIALS LIMITED     ,205095,SECURCRED
INE196R01012,Majestic Research Services and,539229,
INE202A01022,PENTAMEDIA GRAPHICS LTD.      ,500329,
INE206Z01020,Sun Retail Limited     ,542025,
INE209C01015,ALFA TRANSFORMERS LTD. ,517546,
INE210F01016,SWATI PROJECTS LIMITED ,206589,
INE215G01021,Splendid Metal Products Limite,513414,SMPL
INE219D01012,HARIYANA VENTURES LIMITED     ,506024,
INE219F01017,TREND ELECTRONICS LTD. ,517228,
INE219Y01018,R M DRIP & SPRINK SYS LTD     ,203354,RMDRIP
INE221D01018,OSCAR INVESTMENTS LTD. ,501179,
INE224C01014,INANI SECURITIES LTD.  ,531672,
INE226G01010,IMPALA INDUS ENT LTD   ,204318,
INE229B01015,AJEL LTD.,530713,
INE230B01021,CREATIVE EYE LTD.      ,532392,CREATIVEYE
INE230F01014,RAINBOW FOUNDATIONS LTD.      ,531694,
INE234I01010,KAUSHALYA INFRASTRUCTURE DEVEL,532925,KAUSHALYA
INE238C01014,TRISHAKTI ELECTRONICS & INDUST,531279,
INE239L01013,Palco Metals Limited   ,539121,
INE239V01012,OPERATIONAL ENERGY GROUP      ,202838,
INE240C01028,USHA MARTIN EDUCATION & SOLUTI,532398,UMESLTD
INE240F01013,FANCY FITTINGS LIMITED ,206253,
INE241B01010,MEHTA SECURITIES LTD.  ,511738,
INE242Q01016,Meenakshi Enterprises Ltd.    ,538834,
INE245C01019,Leel Electricals Limited      ,517518,LEEL
INE245I01016,NAGREEKA CAPITAL & INFRASTRUCT,532895,NAGREEKCAP
INE246D01015,JAYATMA ENTERPRISES LIMITED   ,539005,
INE252C01015,KANEL INDUSTRIES LIMITED      ,500236,
INE256D01014,GENUS PRIME INFRA LIMITED     ,532425,
INE266H01014,CELLA SPACE LIMITED    ,532701,
INE268C01029,EASUN REYROLLE LTD.    ,532751,EASUNREYRL
INE272G01014,PARLE INDUSTRIES LIMITED      ,532911,
INE273F01022,Alan Scott Industries Ltd.    ,539115,
INE273R01019,GENESIS DEV & HLDNGS LTD      ,201437,
INE280F01019,JAINEX AAMCOL LTD.     ,505212,
INE281M01013,LWS KNITWEAR LTD.      ,531402,
INE282Y01016,Kaarya Facilities and Services,540756,
INE286E01019,OLYMPIC OIL INDUSTRIES LTD.   ,507609,
INE290C01015,STONE INDIA LTD.,522085,
INE290M01022,MIDAS INFRA TRADE LIMITED     ,531192,
INE290T01027,AGARWAL DUPLEX BRD MILL L     ,207477,
INE293N01016,CRESTCHEM LTD.  ,526269,
INE295B01016,SWOJAS ENERGY FOODS LTD.      ,530217,
INE298B01010,Southern Infosys Limited      ,540174,
INE302H01017,GTN TEXTILES LTD.      ,532744,GTNTEX
INE306D01017,SRI RAMAKRISHNA MILLS (COIMBAT,521178,
INE308B01017,ERP SOFT SYSTEMS LTD.  ,530909,
INE311D01017,SWITCHING TECHNOLOGIES GUNTHER,517201,
INE311N01016,SUPERB PAPERS LTD.     ,532070,
INE313D01013,Mohota Industries Limited     ,530047,MOHOTAIND
INE314F01016,RAJSANKET REALTY LIMITED      ,512409,
INE317D01014,V R WOODART LTD.,523888,
INE317W01014,JSG Leasing Limited    ,542866,
INE319N01019,INDO EURO INDCHEM LTD. ,524458,
INE320V01010,ROBERT RESOURCES LIMITED      ,204001,
INE321F01011,JAGAT TRADING ENT LTD  ,202123,
INE324N01027,Viaan Industries Limited      ,537524,
INE325P01011,STELLAR CAPITAL SERVICES LTD  ,536738,
INE327C01031,Golkonda Aluminium Extrusions ,513309,
INE331C01017,WELCURE DRUGS & PHARMACEUTICAL,524661,
INE333C01013,INDIA LEASE DEVELOPMENT LTD.  ,500202,
INE333E01019,UNIQUE ORGANICS LTD.   ,530997,
INE333I01036,Neueon Towers Limited  ,532887,NTL
INE335C01018,J.K.PHARMACHEM LTD.    ,500218,
INE335I01056,ALLIED COMPUTERS INTERNATIONAL,532919,
INE335Q01018,AUTOPAL INDUSTRIES LTD.,517286,
INE335X01014,PULZ ELECTRONICS LIMITED      ,201344,PULZ
INE338C01012,ASHIRWAD STEELS & INDUSTRIES L,526847,
INE338N01019,UNION QUALITY PLASTICS LTD.   ,526799,
INE339D01034,EVERLON SYNTHETICS LTD.,514358,
INE340D01016,GARWARE SYNTHETICS LTD.,514400,
INE340Z01019,CONTINENTAL SEED CHEM LTD     ,203459,CONTI
INE342A01018,PREMIER LTD.    ,500540,PREMIER
INE343C01012,Grovy India Limited    ,539522,
INE344D01018,KAMANWALA HOUSING CONSTRUCTION,511131,
INE345Q01017,HCKK Ventures Limited  ,539224,
INE345U01019,AMS POLYMERS LIMITED   ,540066,
INE346H01014,GITANJALI GEMS LTD.    ,532715,GITANJALI
INE347D01011,LERTHAI FINANCE LIMITED,502250,
INE348I01018,BERVIN INVESTMENT & LEASING LT,531340,
INE348W01019,DTL INDIA HOLDINGS LTD ,205696,
INE352A01017,VALUE INDUSTRIES LTD.  ,500945,VALUEIND
INE356C01022,BKV INDUSTRIES LTD.    ,519500,
INE356F01017,JINDAL CAPITAL LTD.    ,530405,
INE360D01014,TRANS-FREIGHT CONTAINERS LTD. ,513063,
INE363D01018,Shree Bhavya Fabrics Limited  ,521131,
INE363L01029,SYNTHIKO FOILS LTD.    ,513307,
INE365H01014,FUNDVISER CAPITAL (INDIA) LIMI,530197,
INE366H01012,INTEGRA CAPITAL MANAGEMENT LTD,531314,
INE368A01021,SILVERLINE TECHNOLOGIES LTD.  ,500389,
INE368H01018,SIGACHI LABORATORIES LTD      ,200488,
INE369C01017,NORBEN TEA & EXPORTS LTD.     ,519528,NORBTEAEXP
INE370C01015,POPULAR ESTATE MANAGEMENT LTD.,531870,
INE371M01012,AROMA ENTERPRISES (INDIA) LTD.,531560,
INE373L01010,RUNEECHA TEXTILES LTD. ,590124,
INE375C01014,SAMPRE NUTRITIONS LTD. ,530617,
INE376A01032,PAN INDIA CORPORATION LTD.    ,511525,
INE376C01020,SPENTEX INDUSTRIES LTD.,521082,SPENTEX
INE376L01013,RAJKAMAL SYNTHETICS LTD.      ,514028,
INE377C01010,SREECHEM RESINS LTD.   ,514248,
INE377D01018,ARUNIS ABODE LIMITED   ,526935,
INE380C01014,VAMSHI RUBBER LTD.     ,530369,
INE384H01023,ELLORA PAPER MILLS LTD.,502374,
INE387D01025,SHREE STEEL WIRE ROPES LTD.   ,513488,
INE388C01017,MOHIT PAPER MILLS LTD. ,530169,
INE388G01018,TANTIA CONSTRUCTIONS LTD.     ,532738,TANTIACONS
INE395A01016,BSEL INFRASTRUCTURE REALTY LTD,532123,
INE397G01019,DUKE OFFSHORE LTD.     ,531471,
INE398F01019,STERLING GREEN WOODS LTD.     ,526500,
INE398H01015,ADINATH EXIM RESOURCES LTD.   ,532056,
INE399S01010,Franklin Leasing and Finance L,539839,
INE400N01017,SHREE GANESH ELASTOPLAST LTD. ,530797,
INE400S01016,Indo-Global Enterprises Limite,539433,
INE401C01018,MID INDIA INDUSTRIES LTD.     ,500277,
INE401Z01019,Tinna Trade Limited    ,541741,
INE404N01019,S.V.TRADING & AGENCIES LTD.   ,503622,
INE409A01015,THIRU AROORAN SUGARS LTD.     ,507450,THIRUSUGAR
INE410M01018,SOUTHERN LATEX LTD.    ,514454,
INE413R01011,PACE AUTOMATION LIMITED,204685,
INE413X01019,7NR Retail Limited     ,540615,
INE414B01021,ANTARCTICA LTD  ,201552,ANTGRAPHIC
INE416A01036,SRI ADHIKARI BROTHERS TELEVISI,530943,SABTN
INE417F01017,SI CAPITAL & FINANCIAL SERVICE,530907,
INE418F01015,SSF LIMITED     ,206559,
INE422D01012,DALAL STREET INVESTMENTS LTD. ,501148,
INE428C01011,REFNOL RESINS & CHEMICALS LTD.,530815,
INE429B01011,YOGI SUNG-WON (INDIA) LTD.    ,522209,
INE429Q01019,PRISM FINANCE LTD.     ,531735,
INE430G01026,JVL AGRO INDUSTRIES LTD.      ,519248,
INE430R01015,Aayush Food And Herbs Limited ,539528,
INE436C01014,BHILWARA SPINNERS LTD. ,514272,
INE437C01012,INCAP LTD.      ,517370,
INE440E01012,SMC CREDITS LTD.,532138,
INE441C01014,SIBAR AUTO PARTS LTD.  ,520141,
INE443C01010,ROOPA INDUSTRIES LTD.  ,530991,
INE444X01014,MOUNT HOUSING AND INFRASTRUCTU,542864,
INE446D01011,NPR FINANCE LTD.,530127,
INE446E01019,Surya India Limited    ,539253,
INE452S01025,Suncare Traders Limited,539526,
INE456D01010,SRI LAKSHMI SARASWATHI TEXTILE,521161,
INE456N01019,COMFORT COMMOTRADE LTD.,534691,
INE459U01018,SUPER FINE KNITTERS LIMITED   ,540269,
INE461A01016,BARODA RAYON CORPORATION LTD. ,500270,
INE463B01036,INFRONICS SYSTEMS LTD  ,537985,
INE465K01016,Kkalpana Plastick Limited     ,523652,
INE466H01028,UNITY INFRAPROJECTS LTD.      ,532746,UNITY
INE469C01023,MADHUSUDAN INDUSTRIES LTD.    ,515059,
INE471D01019,AVON MERCANTILE LTD.   ,512265,
INE472B01011,BLUE COAST HOTELS LTD. ,531495,BLUECOAST
INE477C01034,KRIPTOL INDUSTRIES LTD.,526753,
INE483D01014,RAP MEDIA LTD.  ,531583,
INE484K01017,BHANOT CONSTRUCTION & HOUSING ,534740,
INE489F01016,VSD CONFIN LTD. ,531696,
INE490Z01012,Anuroop Packaging Limited     ,542865,
INE491E01015,NARAINGARH SUGAR MILLS LTD.   ,531457,
INE492Y01011,Innovative Ideals and Services,541983,
INE493H01014,MPDL LIMITED    ,532723,
INE494K01024,Pact Industries Ltd.   ,538963,
INE497E01012,RAJASTHAN TUBE MANUFACTURING C,530253,
INE499G01013,GUJARAT TERCE LABORATORIES LTD,524314,
INE502C01039,STANDARD BATTERIES LTD.,504180,
INE503D01027,GEMSTONE INVESTMENTS LTD.     ,531137,
INE507L01021,KIRTI INVESTMENTS LIMITED     ,200273,
INE509T01012,SHAKUMBHRI P & P MILL LTD     ,207310,
INE510D01014,JAMES HOTELS LTD.      ,526558,
INE510H01015,ROYAL INDIA CORPORATION LIMITE,512047,
INE511W01012,PEARL APARTMENTS LIMITED      ,204237,
INE512D01028,INTELLIVATE CAPITAL VENTURES L,506134,
INE515B01025,VISION CINEMAS LTD.    ,526441,
INE516E01019,Panache Innovations Limited   ,538742,
INE517D01019,KONARK SYNTHETIC LTD.  ,514128,
INE520G01016,ASYA INFOSOFT LIMITED  ,511144,
INE523K01012,Raunaq EPC International Limit,537840,
INE526H01011,VINYOFLEX LTD.  ,530401,
INE533C01018,KJMC FINANCIAL SERVICES LTD.  ,530235,
INE533D01024,RAJ RAYON INDUSTRIES LIMITED  ,530699,
INE534A01028,GRAND FOUNDRY LTD.     ,513343,GFSTEELS
INE537U01011,Sprayking Agro Equipment Limit,540079,
INE538D01015,SHREE KARTHIK PAPERS LTD.     ,516106,
INE538P01019,TARANG PROJECTS & CONSULTANT L,538287,
INE540A01017,GUJARAT LEASE FINANCING LTD.  ,500174,GLFL
INE541F01022,Gujarat Poly Electronics Limit,517288,
INE541R01019,Filtra Consultants and Enginee,539098,
INE543F01028,PRIME INDUSTRIES LTD.  ,519299,
INE544D01013,TEXPLAST INDUSTRIES LTD.      ,530635,
INE547C01018,SPECTRUM FOODS LTD.    ,531982,
INE548D01014,VELAN HOTELS LTD.      ,526755,
INE550U01014,Vitesse Agro Limited   ,540823,
INE551C01028,Shukra Pharmaceuticals Limited,524632,
INE552H01017,TASHI INDIA LTD.,512271,
INE552Q01018,Encash Entertainment Limited  ,538684,
INE557D01015,C.J.GELATINE PRODUCTS LTD.    ,507515,
INE561D01025,EXPO GAS CONTAINERS LTD.      ,526614,
INE564S01019,Vidli Restaurants Limited     ,539659,
INE565D01018,DEEPJYOTI TEXTILES LTD ,202427,
INE567D01022,TRINITY TRADELINK LIMITED     ,512417,
INE570N01025,Millennium Online Solutions (I,511187,
INE578V01013,Gujarat Hy-Spin Limited,540938,
INE584G01012,SOLID STONE COMPANY LTD.      ,513699,
INE587D01012,ASHIANA ISPAT LTD.     ,513401,
INE592M01021,INSTA FINANCE LIMITED  ,511433,
INE601C01013,ENVAIR ELECTRODYNE LTD.,500246,
INE601N01010,Retro Green Revolution Limited,519191,
INE602C01011,KJMC CORPORATE ADVISORS (INDIA,532304,
INE602D01027,SANBLUE CORPORATION LTD.      ,521222,
INE603U01011,BASANT INDIA LIMITED   ,202167,
INE606B01022,BLS INFOTECH LTD.      ,531175,
INE607G01011,SAMYAK INTERNATIONAL LTD.     ,530025,
INE607L01029,BIL ENERGY SYSTEMS LTD.,533321,BILENERGY
INE608B01010,CRANEX LTD.     ,522001,
INE610C01014,RAJDARSHAN INDUSTRIES LTD.    ,526662,ARENTERP
INE611C01012,IMEC SERVICES LIMITED  ,513295,
INE618A01011,ROYAL CUSHION VINYL PRODUCTS L,526193,
INE627D01016,ADARSH PLANT PROTECT LTD.     ,526711,
INE632D01016,GEEFCEE FINANCE LTD.   ,530389,
INE633D01022,SIGRUN HOLDINGS LIMITED,531863,
INE634W01012,SHRI RAM SWITCHGEARS LTD      ,205767,SRIRAM
INE635A01023,SHYAM TELECOM LTD.     ,517411,SHYAMTEL
INE635I01018,PARSHWANATH CORPORATION LTD.  ,511176,
INE639C01013,RAJ PACKAGING INDUSTRIES LTD. ,530111,
INE645C01010,KABSONS INDUSTRIES LTD.,524675,
INE650D01026,Ramasigns Industries Limited  ,515127,
INE651D01016,RAS RESORTS & APART HOTELS LTD,507966,
INE655C01027,KILBURN CHEMICALS LTD. ,524699,
INE655F01012,BHAGYASHREE LEASING & FINANCE ,511698,
INE659B01021,CHD DEVELOPERS LTD.    ,526917,
INE661K01010,GAYATRI TISSUE & PAPERS LTD.  ,512479,
INE661M01016,INTER GLOBE FINANCE LTD.      ,511391,
INE669W01018,CHADHA PAPERS LTD.     ,531946,
INE671K01019,A.K. Spintex Ltd.      ,539300,
INE672G01015,CENTRAL CABLES LIMITED ,202607,
INE673C01020,AMRADEEP INDUSTRIES LTD.      ,531681,
INE673G01013,Bharati Defence and Infrastruc,532609,BHARATIDIL
INE673U01014,DATIWARE MARITIME INFRA LIMITE,519413,
INE680B01019,MARGO FINANCE LIMITED  ,500206,
INE682B01023,Integrated Capital Services Lt,539149,
INE684D01025,RGF Capital Markets Limited   ,539669,
INE684Z01010,BRIGHT SOLAR LIMITED   ,204076,BRIGHT
INE688C01010,SHREE BHAWANI PAPER MILLS LTD.,502563,
INE689E01014,HISAR SPINNING MILLS LTD.     ,521068,
INE690D01014,SUBHASH SILK MILLS LTD.,530231,
INE691G01015,IMPEX FERRO TECH LTD.  ,532614,IMPEXFERRO
INE696C01021,STERLING INTERNATIONAL ENTERPR,508998,
INE698E01023,MARMAGOA STEELS LTD.   ,513355,
INE699D01015,JUMBO BAG LTD.  ,516078,
INE699F01010,HARDOLI PAPER MILLS LTD,205739,
INE700F01016,CONFIDENCE FUTURISTIC ENERGETE,539991,
INE702E01015,PENTOKEY ORGANY (INDIA) LTD.  ,524210,
INE702Y01013,SMVD POLY PACK LIMITED ,200223,SMVD
INE704V01015,DHANUKA REALTY LIMITED ,200454,DRL
INE709Z01015,VERA SYNTHETIC LIMITED ,202708,VERA
INE712Z01019,R.J.SHAH & CO.LTD.     ,509845,
INE714D01012,CONART ENGINEERS LTD.  ,522231,
INE717D01023,CUBICAL FINANCIAL SERVICES LTD,511710,
INE721X01015,Gautam Exim Limited    ,540613,
INE722N01014,JATTASHANKAR INDUSTIES LTD.   ,514318,
INE729C01020,PURSHOTTAM INVESTOFIN LTD     ,538647,
INE731B01010,H.S.INDIA LTD.  ,532145,
INE734D01010,MAHAAN FOODS LTD.      ,519612,
INE736H01024,G.S.AUTO INTERNATIONAL LTD.   ,513059,
INE736P01019,Northlink Fiscal And Capital S,539110,
INE738P01015,Helpage Finlease Ltd.  ,539174,
INE744C01029,NORRIS MEDICINES LTD.  ,524414,
INE744D01019,PANJON LTD.     ,526345,
INE744I01034,MVL LTD. ,532991,MVL
INE745P01010,AMARNATH SECURITIES LTD,538465,
INE747K01017,TARAPUR TRANSFORMERS LTD      ,533203,TARAPUR
INE754B01012,RAGHUNATH TOBACCO CO.LTD.     ,531552,
INE756A01019,VXL INSTRUMENTS LTD.   ,517399,
INE757C01021,ADDI INDUSTRIES LTD.   ,507852,
INE757D01011,TEESTA AGRO INDUSTRIES LTD.   ,524204,
INE758A01056,AVANCE TECHNOLOGIES LTD.      ,512149,
INE759D01017,TRC FINANCIAL SERVICES LTD.   ,511730,
INE763B01013,RAMA VISION LTD.,523289,
INE763C01011,ARIHANT CLASSIC FIN LTD,206689,
INE763D01019,VOLTAIRE LEASING & FINANCE LTD,509038,
INE764B01029,SUMERU INDUSTRIES LTD. ,530445,
INE765L01017,BETEX INDIA LTD.,512477,
INE771C01014,Easun Capital Markets Limited ,542906,
INE774I01031,RESURGERE MINES & MINERALS IND,533017,RMMIL
INE775R01013,ROLCON ENGINEERING CO.LTD.    ,505807,
INE777E01017,BOSTON TEKNOWSYS (INDIA) LTD  ,536820,
INE778A01021,TECHIN   ,526576,TECHIN
INE782L01012,SANCO INDUSTRIES LIMITED      ,203706,SANCO
INE785O01019,Sirohia & Sons Limited ,538667,
INE786E01018,IITL PROJECTS LIMITED  ,531968,
INE786J01017,SHEETAL DIAMONDS LTD.  ,530525,
INE789G01025,JAYANT MERCANTILE CO.LTD.     ,512129,
INE792J01015,GORANI INDUSTRIES LTD. ,531608,
INE796W01019,Yug Decor Limited      ,540550,
INE801W01017,Jash Dealmark Limited  ,540394,
INE802A01037,BAMPSL SECURITIES LTD. ,531591,
INE804B01023,MEGA CORPORATION LTD.  ,531417,
INE804Q01013,Globe Commercials Limited     ,540266,
INE805R01018,Jyotirgamya Enterprises Limite,539246,
INE806D01016,ISHITA DRUGS & INDUSTRIES LTD.,524400,
INE807A01010,INDO ASIAN FINANCE LTD.,530747,
INE807D01030,SAGAR PRODUCTIONS LIMITED     ,532092,
INE808C01014,UNISTAR MULTIMEDIA LTD.,532035,
INE814D01010,OMNITEX INDUSTRIES (INDIA) LTD,514324,
INE814L01013,PERFECT-OCTAVE MEDIA PROJECTS ,521062,
INE819G01012,BRAND REALTY SERVICES LTD.    ,531203,
INE821R01015,PRABHU STEEL INDUSTRIES LTD.  ,506042,
INE828I01019,MEDIAONE GLOBAL ENTERTAINMENT ,503685,
INE830A01012,CIL SECURITIES LTD.    ,530829,
INE831Q01016,BKM INDUSTRIES LIMITED ,539043,BKMINDST
INE832E01010,UFM INDUSTRIES LTD.    ,531610,
INE834C01028,MODERN MALLEABLES LTD. ,517336,
INE835U01019,NEW LIGHT APPARELS LIMTED     ,540243,
INE839X01015,MESCO PHARMACEUTICALS LTD.    ,500274,
INE840A01011,KUMAR WIRE CLOTH MANUFACTURING,513703,
INE840I01014,Real Touch Finance Limited    ,538611,
INE841Y01019,Jhandewalas Foods Limited     ,540850,
INE844C01027,MPIL CORPORATION LTD.  ,500450,
INE844D01017,Mitshi India Limited   ,523782,
INE845B01018,LIPPI SYSTEMS LTD.     ,526604,
INE845E01012,Camson Bio Technologies Ltd   ,538858,
INE846C01014,Eastern Gases Limited  ,540790,
INE847B01014,NIJJER AGRO FOODS LTD. ,519168,
INE848R01018,Soni Medicare Limited  ,539378,
INE855F01034,BARTRONICS INDIA LTD.  ,532694,BARTRONICS
INE858Q01019,Medico Intercontinental Limite,539938,
INE864D01015,RISHABH DIGHA STEEL & ALLIED P,531539,
INE870V01014,KMS Medisurgi Limited  ,540468,
